date,AAPL,ABNB,ACM,ADBE,AMAT,AMD,AMGN,AMZN,ASML,AVGO,BABA,CSCO,GOOGL,INTC,META,MSFT,MU,NFLX,NVDA,ORCL,PDD,PLTR,QCOM,TSLA,ZM
2016-02-03,96.3499984741211,,25.829999923706055,87.98999786376953,17.290000915527344,2.069999933242798,150.69000244140625,531.0699844360352,90.9800033569336,131.3599967956543,63.439998626708984,23.100000381469727,749.3800354003906,29.34000015258789,112.69000244140625,52.15999984741211,10.760000228881836,90.74000358581543,28.19999933242798,35.689998626708984,,,44.72999954223633,173.48000049591064,
2016-02-04,96.5999984741211,,26.43000030517578,86.36000061035156,17.579999923706055,2.0899999141693115,149.91000366210938,536.2599945068359,91.47000122070312,136.12000465393066,64.86000061035156,23.540000915527344,730.0299835205078,29.770000457763672,110.48999786376953,52.0,11.229999542236328,89.70999717712402,28.21000099182129,36.45000076293945,,,45.65999984741211,175.33000946044922,
2016-02-05,94.0199966430664,,25.829999923706055,79.19999694824219,16.809999465942383,1.9800000190734863,145.0399932861328,502.13001251220703,88.36000061035156,128.36000442504883,62.63999938964844,22.889999389648438,703.7599945068359,29.040000915527344,104.06999969482422,50.15999984741211,11.0,82.79000282287598,26.429998874664307,35.70000076293945,,,44.02000045776367,162.60000228881836,
2016-02-08,95.01000213623047,,24.360000610351562,74.94000244140625,16.190000534057617,1.9299999475479126,143.0,488.10001373291016,86.36000061035156,121.85999870300293,61.099998474121094,22.93000030517578,704.1600036621094,28.81999969482422,99.75,49.40999984741211,10.170000076293945,83.31999778747559,25.220000743865967,35.61000061035156,,,43.88999938964844,147.9900026321411,
2016-02-09,94.98999786376953,,23.780000686645508,73.8499984741211,16.100000381469727,1.899999976158142,143.16000366210938,482.07000732421875,84.97000122070312,119.70999717712402,61.38999938964844,22.649999618530273,701.0199737548828,28.809999465942383,99.54000091552734,49.279998779296875,9.979999542236328,86.1299991607666,25.490000247955322,35.08000183105469,,,43.61000061035156,148.24999809265137,
2016-02-10,94.2699966430664,,24.100000381469727,75.52999877929688,15.989999771118164,1.840000033378601,144.80999755859375,490.4800033569336,81.73999786376953,119.20000076293945,61.779998779296875,22.510000228881836,706.8499755859375,28.229999542236328,101.0,49.709999084472656,9.899999618530273,88.45000267028809,25.429999828338623,35.20000076293945,,,42.959999084472656,143.67000102996826,
2016-02-11,93.69999694824219,,23.149999618530273,74.94000244140625,15.640000343322754,1.8600000143051147,141.4600067138672,503.8199996948242,81.80999755859375,116.30999565124512,60.56999969482422,24.68000030517578,706.3600158691406,28.219999313354492,101.91000366210938,49.689998626708984,9.6899995803833,86.35000228881836,25.299999713897705,34.84000015258789,,,43.0,150.4699945449829,
2016-02-12,93.98999786376953,,24.469999313354492,76.66999816894531,16.059999465942383,1.8300000429153442,144.72000122070312,507.0800018310547,82.04000091552734,121.66000366210938,60.88999938964844,25.110000610351562,706.8900299072266,28.639999389648438,102.01000213623047,50.5,10.020000457763672,87.39999771118164,25.729999542236328,35.540000915527344,,,44.560001373291016,151.03999614715576,
2016-02-16,96.63999938964844,,25.139999389648438,78.87999725341797,16.719999313354492,1.8300000429153442,147.14999389648438,521.1000061035156,83.9800033569336,126.2399959564209,66.29000091552734,25.84000015258789,717.6399993896484,28.780000686645508,101.61000061035156,51.09000015258789,10.8100004196167,89.04999732971191,26.989998817443848,35.70000076293945,,,46.72999954223633,155.17001152038574,
2016-02-17,98.12000274658203,,26.06999969482422,81.8499984741211,17.139999389648438,1.899999976158142,151.07000732421875,534.0999984741211,86.27999877929688,130.67999839782715,66.37999725341797,26.459999084472656,731.9699859619141,29.469999313354492,105.19999694824219,52.41999816894531,11.430000305175781,94.7599983215332,27.660000324249268,36.630001068115234,,,48.40999984741211,168.67999076843262,
2016-02-18,96.26000213623047,,26.110000610351562,80.52999877929688,17.170000076293945,1.909999966621399,149.3000030517578,525.0,85.91999816894531,127.06999778747559,66.5199966430664,26.43000030517578,717.5099945068359,29.420000076293945,103.47000122070312,52.189998626708984,11.489999771118164,90.48999786376953,30.03999948501587,36.630001068115234,,,49.08000183105469,166.77000045776367,
2016-02-19,96.04000091552734,,26.059999465942383,80.87000274658203,18.3799991607666,1.909999966621399,150.1199951171875,534.900016784668,88.01000213623047,128.66999626159668,67.27999877929688,26.549999237060547,722.1099853515625,28.709999084472656,104.56999969482422,51.81999969482422,11.15999984741211,89.2300033569336,30.439999103546143,36.779998779296875,,,49.41999816894531,166.57999992370605,
2016-02-22,96.87999725341797,,26.770000457763672,83.80000305175781,18.59000015258789,2.009999990463257,148.55999755859375,559.5000076293945,87.91999816894531,130.64000129699707,68.83999633789062,26.6299991607666,729.0499877929688,29.350000381469727,107.16000366210938,52.650001525878906,11.050000190734863,91.92999839782715,31.519999504089355,37.11000061035156,,,51.279998779296875,177.73999214172363,
2016-02-23,94.69000244140625,,26.260000228881836,83.06999969482422,18.510000228881836,1.9700000286102295,147.25999450683594,552.9399871826172,88.58000183105469,128.1599998474121,66.97000122070312,26.1200008392334,717.2899627685547,28.799999237060547,105.45999908447266,51.18000030517578,10.489999771118164,89.11999702453613,31.600000858306885,36.54999923706055,,,50.41999816894531,177.2100019454956,
2016-02-24,96.0999984741211,,26.670000076293945,83.41999816894531,18.690000534057617,2.0199999809265137,147.11000061035156,554.0399932861328,89.20999908447266,130.34000396728516,67.2300033569336,26.31999969482422,720.8999633789062,29.190000534057617,106.87999725341797,51.36000061035156,10.640000343322754,91.6100025177002,31.81999921798706,36.630001068115234,,,51.52000045776367,179.00000095367432,
2016-02-25,96.76000213623047,,27.34000015258789,86.68000030517578,18.889999389648438,2.0299999713897705,146.75,555.1499938964844,89.91999816894531,132.46999740600586,66.66000366210938,26.600000381469727,729.1200256347656,29.6200008392334,108.06999969482422,52.099998474121094,10.720000267028809,94.53000068664551,31.88999891281128,37.290000915527344,,,51.63999938964844,187.42999076843262,
2016-02-26,96.91000366210938,,27.90999984741211,86.5999984741211,19.0,2.069999933242798,147.60000610351562,555.2299880981445,90.81999969482422,133.10999870300293,66.91000366210938,26.40999984741211,724.8600006103516,29.799999237060547,107.91999816894531,51.29999923706055,10.699999809265137,94.79000091552734,31.679999828338623,36.959999084472656,,,51.619998931884766,190.339994430542,
2016-02-29,96.69000244140625,,27.459999084472656,85.1500015258789,18.8700008392334,2.140000104904175,142.27999877929688,552.5199890136719,91.0199966430664,133.97000312805176,68.80999755859375,26.18000030517578,717.2200012207031,29.59000015258789,106.91999816894531,50.880001068115234,10.630000114440918,93.40999603271484,31.359999179840088,36.779998779296875,,,50.790000915527344,191.92999362945557,
2016-03-01,100.52999877929688,,28.68000030517578,88.37000274658203,19.3700008392334,2.180000066757202,148.38999938964844,579.0399932861328,93.79000091552734,138.43000411987305,70.86000061035156,26.829999923706055,742.1700286865234,30.3700008392334,109.81999969482422,52.58000183105469,11.069999694824219,98.29999923706055,32.750000953674316,37.9900016784668,,,52.11000061035156,186.34999752044678,
2016-03-02,100.75,,28.950000762939453,88.38999938964844,19.489999771118164,2.319999933242798,147.49000549316406,580.2099990844727,93.33999633789062,136.96999549865723,71.25,26.899999618530273,739.47998046875,30.540000915527344,109.94999694824219,52.95000076293945,11.680000305175781,97.6099967956543,32.93999910354614,37.7599983215332,,,52.849998474121094,188.33999633789062,
2016-03-03,101.5,,29.299999237060547,87.20999908447266,19.450000762939453,2.4600000381469727,145.83999633789062,577.4900054931641,94.69999694824219,137.32999801635742,71.0199966430664,26.8700008392334,731.5899658203125,30.579999923706055,109.58000183105469,52.349998474121094,11.789999961853027,97.93000221252441,32.65000104904175,37.88999938964844,,,52.380001068115234,195.73998928070068,
2016-03-04,103.01000213623047,,29.350000381469727,86.18000030517578,19.389999389648438,2.369999885559082,145.97999572753906,575.1399993896484,95.3499984741211,146.05999946594238,72.22000122070312,26.799999237060547,730.2200317382812,30.6299991607666,108.38999938964844,52.029998779296875,11.880000114440918,101.57999992370605,32.55000114440918,37.88999938964844,,,52.65999984741211,201.04000568389893,
2016-03-07,101.87000274658203,,29.649999618530273,85.11000061035156,19.440000534057617,2.4700000286102295,147.30999755859375,562.7999877929688,96.04000091552734,143.5099983215332,72.88999938964844,27.139999389648438,712.7999877929688,30.940000534057617,105.7300033569336,51.029998779296875,11.579999923706055,95.48999786376953,32.33999967575073,38.36000061035156,,,53.29999923706055,205.2899980545044,
2016-03-08,101.02999877929688,,28.299999237060547,84.3499984741211,18.780000686645508,2.299999952316284,144.6300048828125,560.260009765625,93.79000091552734,139.63000297546387,71.06999969482422,27.049999237060547,713.5299682617188,30.559999465942383,105.93000030517578,51.650001525878906,10.65999984741211,96.23000144958496,31.749999523162842,38.150001525878906,,,52.459999084472656,202.60000705718994,
2016-03-09,101.12000274658203,,28.93000030517578,85.2699966430664,19.170000076293945,2.259999990463257,140.89999389648438,559.4699859619141,94.11000061035156,141.9600009918213,72.43000030517578,27.610000610351562,725.4100036621094,30.8700008392334,107.51000213623047,52.84000015258789,10.8100004196167,98.00000190734863,31.730000972747803,38.47999954223633,,,51.95000076293945,208.72000694274902,
2016-03-10,101.16999816894531,,29.219999313354492,84.8499984741211,19.56999969482422,2.259999990463257,141.02999877929688,558.9300155639648,95.94000244140625,144.4200038909912,71.97000122070312,27.3799991607666,732.1700286865234,31.25,107.31999969482422,52.04999923706055,10.880000114440918,97.36000061035156,31.679999828338623,38.04999923706055,,,52.02000045776367,205.18000602722168,
2016-03-11,102.26000213623047,,30.399999618530273,86.0,20.040000915527344,2.5199999809265137,144.57000732421875,569.6099853515625,97.75,148.81999969482422,74.01000213623047,27.860000610351562,744.8699951171875,31.760000228881836,109.41000366210938,53.06999969482422,11.390000343322754,97.65999794006348,32.219998836517334,38.95000076293945,,,52.220001220703125,207.49999523162842,
2016-03-14,102.5199966430664,,30.1200008392334,87.01000213623047,19.90999984741211,2.7200000286102295,144.6199951171875,573.3700180053711,96.98999786376953,148.14000129699707,73.3499984741211,27.700000762939453,750.2400207519531,31.43000030517578,109.88999938964844,53.16999816894531,11.149999618530273,98.12999725341797,32.30000019073486,38.70000076293945,,,52.09000015258789,215.14999866485596,
2016-03-15,104.58000183105469,,29.899999618530273,86.83000183105469,19.899999618530273,2.490000009536743,143.2100067138672,577.0199966430664,96.58999633789062,148.47000122070312,72.2300033569336,27.65999984741211,750.5699920654297,31.649999618530273,110.66999816894531,53.59000015258789,10.850000381469727,97.8600025177002,32.139999866485596,38.7400016784668,,,51.630001068115234,218.33999633789062,
2016-03-16,105.97000122070312,,30.59000015258789,88.16999816894531,20.049999237060547,2.630000114440918,143.97999572753906,574.2699813842773,97.27999877929688,148.6299991607666,73.5,27.8799991607666,757.3600006103516,31.690000534057617,112.18000030517578,54.349998474121094,10.720000267028809,99.35000419616699,33.09999942779541,40.220001220703125,,,51.29999923706055,221.92999362945557,
2016-03-17,105.80000305175781,,31.469999313354492,89.95999908447266,20.280000686645508,2.799999952316284,144.1300048828125,559.4400024414062,97.76000213623047,151.5499973297119,74.25,28.190000534057617,758.4799957275391,31.979999542236328,111.0199966430664,54.65999984741211,10.869999885559082,99.72000122070312,32.820000648498535,40.61000061035156,,,51.380001068115234,226.38000011444092,
2016-03-18,105.91999816894531,,31.520000457763672,93.41999816894531,20.489999771118164,2.930000066757202,145.50999450683594,552.0800018310547,97.9800033569336,152.4899959564209,76.25,28.329999923706055,755.4100036621094,32.68000030517578,111.44999694824219,53.4900016784668,11.140000343322754,101.12000465393066,33.8100004196167,41.47999954223633,,,51.59000015258789,232.73999691009521,
2016-03-21,105.91000366210938,,31.0,92.5,20.729999542236328,2.799999952316284,147.00999450683594,553.9799880981445,97.81999969482422,152.88999557495117,78.11000061035156,28.190000534057617,762.1600341796875,32.34000015258789,111.8499984741211,53.86000061035156,11.529999732971191,101.05999946594238,33.91000032424927,41.61000061035156,,,52.209999084472656,238.319993019104,
2016-03-22,106.72000122070312,,31.31999969482422,92.55999755859375,20.780000686645508,2.7899999618530273,150.6199951171875,560.4800033569336,98.23999786376953,154.7599983215332,78.18000030517578,28.280000686645508,760.0499725341797,32.31999969482422,112.25,54.06999969482422,11.4399995803833,99.84000205993652,33.84999990463257,41.380001068115234,,,52.02000045776367,234.2400026321411,
2016-03-23,106.12999725341797,,30.559999465942383,92.16000366210938,20.280000686645508,2.680000066757202,148.75999450683594,569.630012512207,97.70999908447266,152.98999786376953,76.55999755859375,27.829999923706055,757.5599670410156,32.0,112.54000091552734,53.970001220703125,10.649999618530273,99.58999633789062,34.43000078201294,40.75,,,50.9900016784668,222.58000373840332,
2016-03-24,105.66999816894531,,30.59000015258789,92.5199966430664,20.149999618530273,2.7899999618530273,149.24000549316406,582.9499816894531,96.93000030517578,153.00000190734863,75.86000061035156,27.959999084472656,754.8400115966797,31.8799991607666,113.05000305175781,54.209999084472656,10.5,98.36000442504883,34.47999954223633,40.970001220703125,,,50.86000061035156,227.75000095367432,
2016-03-28,105.19000244140625,,30.540000915527344,92.4000015258789,20.200000762939453,2.7799999713897705,148.3699951171875,579.8699951171875,97.47000122070312,153.100004196167,76.4800033569336,27.899999618530273,753.280029296875,31.899999618530273,113.69000244140625,53.540000915527344,10.380000114440918,101.21000289916992,34.83000040054321,40.619998931884766,,,50.189998626708984,230.26000499725342,
2016-03-29,107.68000030517578,,31.239999771118164,93.22000122070312,20.59000015258789,2.859999895095825,149.49000549316406,593.8600158691406,100.02999877929688,154.13000106811523,78.08000183105469,28.100000381469727,765.8899688720703,32.380001068115234,116.13999938964844,54.709999084472656,10.449999809265137,104.13000106811523,35.390000343322754,40.70000076293945,,,50.689998626708984,230.13000011444092,
2016-03-30,109.55999755859375,,30.969999313354492,93.77999877929688,21.040000915527344,2.859999895095825,149.47999572753906,598.6899948120117,101.1500015258789,156.92999839782715,78.86000061035156,28.459999084472656,768.3399963378906,32.709999084472656,114.69999694824219,55.04999923706055,10.479999542236328,102.18999862670898,35.75999975204468,40.970001220703125,,,50.9900016784668,226.89000606536865,
2016-03-31,108.98999786376953,,30.790000915527344,93.80000305175781,21.18000030517578,2.8499999046325684,149.92999267578125,593.6399841308594,100.38999938964844,154.49999809265137,79.02999877929688,28.469999313354492,762.9000091552734,32.349998474121094,114.0999984741211,55.22999954223633,10.470000267028809,102.22999572753906,35.62999963760376,40.90999984741211,,,51.13999938964844,229.76999759674072,
2016-04-01,109.98999786376953,,30.809999465942383,95.16000366210938,21.420000076293945,2.8299999237060547,154.16000366210938,598.4999847412109,100.56999969482422,157.7999973297119,78.7300033569336,28.690000534057617,769.6700286865234,32.45000076293945,116.05999755859375,55.56999969482422,11.029999732971191,105.69999694824219,36.15000009536743,41.15999984741211,,,50.880001068115234,237.5899887084961,
2016-04-04,111.12000274658203,,30.469999313354492,94.5,21.170000076293945,2.8299999237060547,154.66000366210938,593.1900024414062,101.62999725341797,156.0099983215332,79.08000183105469,28.139999389648438,765.1200103759766,32.0,112.55000305175781,55.43000030517578,10.800000190734863,104.35000419616699,35.79999923706055,41.06999969482422,,,50.650001525878906,246.98999404907227,
2016-04-05,109.80999755859375,,29.700000762939453,94.16999816894531,20.950000762939453,2.759999990463257,152.9499969482422,586.1399841308594,99.5199966430664,155.03000259399414,77.31999969482422,27.579999923706055,758.5700225830078,31.899999618530273,112.22000122070312,54.560001373291016,10.399999618530273,104.94000434875488,35.75000047683716,40.529998779296875,,,50.06999969482422,255.47000885009766,
2016-04-06,110.95999908447266,,29.81999969482422,95.4000015258789,21.059999465942383,2.799999952316284,159.66000366210938,602.0800018310547,101.0999984741211,157.53999710083008,78.68000030517578,28.0,768.0699920654297,32.08000183105469,113.70999908447266,55.119998931884766,10.470000267028809,104.82999801635742,35.79999923706055,40.75,,,50.619998931884766,265.42001724243164,
2016-04-07,108.54000091552734,,29.25,93.77999877929688,20.799999237060547,2.640000104904175,157.3800048828125,591.4300155639648,100.08999633789062,154.96999740600586,77.61000061035156,27.600000381469727,760.1200103759766,31.549999237060547,113.63999938964844,54.459999084472656,10.510000228881836,104.44999694824219,35.42999982833862,39.970001220703125,,,50.029998779296875,257.20001220703125,
2016-04-08,108.66000366210938,,29.559999465942383,94.06999969482422,20.790000915527344,2.740000009536743,156.4600067138672,594.5999908447266,100.6500015258789,156.14999771118164,77.47000122070312,27.690000534057617,759.4699859619141,31.6299991607666,110.62999725341797,54.41999816894531,10.720000267028809,103.80999565124512,35.65999984741211,40.36000061035156,,,50.560001373291016,250.06999969482422,
2016-04-11,109.0199966430664,,29.770000457763672,92.94999694824219,20.940000534057617,2.759999990463257,156.38999938964844,595.9299850463867,100.25,155.60999870300293,77.70999908447266,27.6200008392334,757.5399780273438,31.670000076293945,108.98999786376953,54.310001373291016,10.449999809265137,102.67999649047852,35.880000591278076,40.38999938964844,,,51.0,249.91999626159668,
2016-04-12,110.44000244140625,,30.270000457763672,93.41999816894531,20.93000030517578,2.809999942779541,158.60000610351562,603.1700134277344,100.8499984741211,155.4300022125244,77.86000061035156,27.639999389648438,764.3199920654297,31.860000610351562,110.61000061035156,54.650001525878906,10.170000076293945,106.97999954223633,35.84000110626221,40.41999816894531,,,50.81999969482422,247.82000541687012,
2016-04-13,112.04000091552734,,30.56999969482422,94.52999877929688,21.309999465942383,2.799999952316284,160.05999755859375,614.8199844360352,102.05000305175781,159.47999954223633,79.63999938964844,28.229999542236328,771.9100189208984,32.130001068115234,110.51000213623047,55.349998474121094,10.880000114440918,109.6500015258789,36.74000024795532,41.310001373291016,,,51.91999816894531,254.52999114990234,
2016-04-14,112.0999984741211,,30.3700008392334,94.44000244140625,21.479999542236328,2.7200000286102295,160.1199951171875,620.7500076293945,100.37000274658203,158.81999969482422,79.61000061035156,28.25,775.3900146484375,31.799999237060547,110.83999633789062,55.36000061035156,10.399999618530273,110.41999816894531,36.84000015258789,41.2400016784668,,,51.81999969482422,251.85999870300293,
2016-04-15,109.8499984741211,,30.3799991607666,95.16000366210938,21.469999313354492,2.700000047683716,160.1300048828125,625.890007019043,99.55000305175781,155.48999786376953,78.97000122070312,27.899999618530273,780.0,31.459999084472656,109.63999938964844,55.650001525878906,10.6899995803833,111.51000022888184,37.130000591278076,41.02000045776367,,,51.060001373291016,254.5099925994873,
2016-04-18,107.4800033569336,,30.540000915527344,96.55000305175781,21.559999465942383,2.759999990463257,161.6999969482422,635.3499984741211,99.2300033569336,155.9000015258789,79.01000213623047,28.190000534057617,787.6799774169922,31.649999618530273,110.44999694824219,56.459999084472656,10.890000343322754,108.4000015258789,36.97000026702881,41.2400016784668,,,51.54999923706055,253.87999534606934,
2016-04-19,106.91000366210938,,30.56999969482422,96.5199966430664,21.200000762939453,2.619999885559082,162.10000610351562,627.9000091552734,99.75,151.07000350952148,79.45999908447266,28.329999923706055,776.25,31.600000381469727,112.29000091552734,56.38999938964844,10.720000267028809,94.34000015258789,36.3100004196167,41.060001373291016,,,51.83000183105469,247.3699951171875,
2016-04-20,107.12999725341797,,30.559999465942383,96.33000183105469,21.139999389648438,2.700000047683716,162.75999450683594,632.9899978637695,96.43000030517578,153.22999954223633,81.20999908447266,28.440000534057617,774.9199676513672,32.0,112.41999816894531,55.59000015258789,10.75,96.77000045776367,36.44999980926514,41.099998474121094,,,52.09000015258789,249.97000694274902,
2016-04-21,105.97000122070312,,30.600000381469727,96.37000274658203,20.950000762939453,2.619999885559082,164.35000610351562,630.9999847412109,95.81999969482422,151.35000228881836,80.77999877929688,28.239999771118164,780.0,31.969999313354492,113.44000244140625,55.779998779296875,10.649999618530273,94.98000144958496,36.41000032424927,40.9900016784668,,,51.66999816894531,248.29001426696777,
2016-04-22,105.68000030517578,,31.100000381469727,94.79000091552734,21.100000381469727,3.990000009536743,163.19000244140625,620.4999923706055,95.87000274658203,150.32999992370605,79.88999938964844,28.149999618530273,737.7700042724609,31.639999389648438,110.55999755859375,51.779998779296875,10.65999984741211,95.9000015258789,36.27000093460083,40.70000076293945,,,52.63999938964844,253.75001907348633,
